LIA_NUM,DATE,APE_SICORE,LIB_SICORE,EVT_SICORE,AUTO,NAT_SICORE,SURF
J00010181915,2022-05-23 03:36:09,9001Z,GALA DE DANSE  PRESTATION ARTISTIQUE AU TITRE D UNE ACTIVITE INDEPENDANTE CAR PREMIERE DANSEUSE A L OPERA DE PARIS,01P,X,,
J00010138915,2022-05-12 03:38:13,7022Z,CONSULTING EN FREELANCE POUR DES ENTREPRISES ET ENTREPRENEURS CONTRIBUTIFS,01P,X,,
J00010175925,2022-05-21 04:16:27,4932Z,TRANSPORT D UN PARKING A L AEROPORT,01P,C,99,
J00010178135,2022-05-21 04:18:38,7022Z,CONSULTANT EN SECRETARIAT,01P,X,,
J00010127645,2022-05-10 04:26:50,8810A,ASSISTANCE AUX PERSONNES DEPENDANTES AYANT BESOIN D AIDE A DOMICILE  A L EXCEPTION D ACTES MEDICAUX ,05P,X,,
J00010127595,2022-05-10 04:26:42,8121Z,MULTISERVICES  PETITE MACONNERIE  LIVREUR  PEINTRE  ENTRETIEN JARDIN,01P,M,14,
J00010127355,2022-05-10 04:22:31,1629Z,GRAVURE SUR OBJETS EN BOIS REALISES OU NON PAR MES SOINS  CREATIONS DE BIJOUX EN BOIS  CREATIONS OBJETS DE DECORATIONS EN BOIS,01P,M,04,
J00010108975,2022-05-05 03:59:45,7022Z,DEVELOPPEMENT DE CONSEILS FINANCIERS AUPRES D ENTREPRISES PRESTATIONS DE MANAGEMENT DE TRANSITION  EN FINANCEMENT ET TRESORERIE,01M,C,99,
J00010181345,2022-05-23 03:37:21,6820A,LOCATION D UN APPARTEMENT MEUBLE,01P,I,,
J00010181725,2022-05-23 03:37:41,0149Z,ELEVAGE D AUTRES ANIMAUX,05P,A,,
J00010181865,2022-05-23 03:37:49,6209Z,CREATION  ENTRETIENT ET GESTION DE SERVICES INFORMATIQUES,01P,X,,
J00010124295,2022-05-10 10:17:43,9319Z,SKIPPER,01P,X,,
J00010178085,2022-05-21 04:18:41,8121Z,MENAGE  REPASSAGE  LIVRAISON DE COURSES  AIDE A LA PREPARATION DES REPAS ,01P,M,99,
J00010125425,2022-05-10 11:34:44,9511Z,REPARATION D ORDINATEURS ET D EQUIPEMENTS PERIPHERIQUES,01P,M,99,
J00010125995,2022-05-09 19:36:22,9001Z,PRESTATIONS ET SERVICES EN TANT QUE DANSEUSES AUPRES DE PROFESSIONNELS OU PARTICULIERS,01P,X,,
J00010154615,2022-05-16 19:38:41,7490B,CONSEILS ET SERVICES DANS LE DOMAINE DE LA PYROTECHNIE,01P,X,,
J00010127025,2022-05-10 04:19:40,8121Z,ENTRETIEN DE LA MAISON ET TRAVAUX MENAGERS  PETITS TRAVAUX DE JARDINAGE ET TRAVAUX DE PETIT BRICOLAGE ,01P,X,,
J00010118495,2022-05-06 19:33:32,7022Z,ACTIVITE DE CONSULTANT EN MARKETING DIGITAL   WEB DESIGN  ELABORATION DE STRATEGIES DIGITALES   OMNICANALES   CREATION DE SITE WEB    ,01P,X,,
J00010162535,2022-05-18 04:19:13,4332B,MONTAGE DE CUISINE ET AMENAGEMENT D INTERIEUR,05P,M,14,
J00010122695,2022-05-08 19:31:37,5912Z,MONTAGE VIDEO  REALISATION AUDIOVISUELLE,01P,X,,
J00010175495,2022-05-21 04:15:50,6202A,CONSULTANT EN LOGICIEL,05P,X,,
J00010175305,2022-05-21 04:15:51,7022Z,REPRESENTATION ET SOUTIEN ADMINISTRATIF D ENTREPRISES ,01P,L,,
J00010175545,2022-05-21 04:15:54,4791B,PAPETERIE BRODERIE,01P,C,99,
J00010175735,2022-05-21 04:16:15,7022Z,CONSULTANTE EN SERVICE CLIENT,01P,X,,
J00010142495,2022-05-12 19:38:58,5911A,PRODUCTION AUDIOVISUELLE  MONTAGE ET MIXAGE  CADRAGE ET PRISE DE VUE  CHEF OPERATEUR  DIFFUSION DIRECT  TECHNICIEN AUDIOVISUEL ,05P,X,,
J00010136885,2022-05-11 19:33:47,4775Z,ACHAT ET VENTE DE PRODUITS CAPILLAIRES,01P,C,99,
J00010136935,2022-05-11 19:33:51,7990Z,CONSULTANT EN TOURISME,01P,X,,
J00010137115,2022-05-11 19:33:54,4619B,AUTRES INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,05P,C,09,
J00010137255,2022-05-11 19:33:58,9602B,PROTHESISTE ONGULAIRE  MASSAGES RELAXANTS  EXTENSIONS ET REHAUSSEMENTS DE CILS  VENTE DE PRODUITS ET ACCESSOIRES LIES A L ACTIVITE,01P,M,99,
J00010160125,2022-05-17 19:35:03,4322B,TRAVAUX D INSTALLATION D EQUIPEMENTS THERMIQUES ET DE CLIMATISATION,01P,M,14,
J00010122935,2022-05-21 04:16:17,4312A,TERRASSEMENT,01P,M,14,
J00010143485,2022-05-12 19:40:24,9511Z,REPARATION DE BIENS INFORMATIQUE ,01P,M,99,
J00010150175,2022-05-14 03:38:10,4791A,VENTE SUR AMAZON,01P,C,99,
J00010156685,2022-05-17 11:51:06,9602A,COIFFURE SUR CHEVEUX NATURELS  ESTHETIQUE MAINS ET PIEDS,01P,M,99,
J00010137735,2022-05-11 19:34:33,5610C,PREPARATION ET VENTE DE PLATS CUISINES SUR LES MARCHES OU EN SORTIE D ENTREPRISES ,01P,C,16,
J00010074185,2022-05-04 10:39:32,4520A,EFFECTUER DES DIAGNOSTIC ELECTRONIQUES AUTOMOBILES CHEZ LE CLIENT OU A MON DOMICILE AVEC UNE VALISE DIAGNOSTIC TYPE AUTEL MX 808 ,01P,M,99,
J00010160935,2022-05-21 04:16:50,7420Z,VENTE DE SERVICES PHOTOGRAPHIQUES ET VIDEASTE POUR CLIENTELE PARTICULIERS  INSTITUTIONNELS ET CORPORATIFS  PRODUCTION D EXPOSITION ,01P,X,,
J00010176295,2022-05-21 04:16:51,9001Z,MUSICIEN,01P,X,,
J00010176345,2022-05-21 04:16:52,8690F,SOPHROLOGUE,01P,X,,
J00010176535,2022-05-21 04:16:58,9602B,ESTHETICIENNE  SPA PRACTICE  VENTE  PARFUMERIE,01P,M,99,
J00010176725,2022-05-21 04:17:10,8230Z,REGISSEUR EVENEMENTIEL   MANUTENTION EVENEMENTIEL,01P,M,99,
J00010138485,2022-05-11 19:35:25,5610C,RESTAURATION DE TYPE RAPIDE   VENTE A EMPORTER DE BRUNCH ET D APERO DINATOIRE COMMANDER A L AVANCE ,01P,M,99,
J00010113355,2022-05-06 14:19:04,7410Z,DECORATRICE D INTERIEUR  CONSEIL EN DECORATION D INTERIEUR ET HOME STAGING,54P,C,99,
J00010176865,2022-05-21 04:17:17,4322A,PLOMBERIE GENERALE,01P,M,14,
J00010179125,2022-05-22 03:48:37,8121Z,AIDE AU MENAGE,01P,C,99,
J00010179455,2022-05-22 03:48:44,5510Z,HEBERGEMENT TOURISTIQUE,01P,I,,
J00010146975,2022-05-13 11:32:34,7022Z,CONSULTANT EN FINANCES ET STRATEGIE,01P,X,,
J00010106615,2022-05-04 19:34:06,6202A,CONSULTANT EN CREATION DE SITES WEB,05P,X,,
J00010119535,2022-05-07 04:11:43,9003A,CREATION D OBJETS ARTISTIQUES EN FOME DE VULVE  EN ARGILE AUTODURCISSANTE ET CERAMIQUE,01P,M,04,
J00010131795,2022-05-10 19:35:18,4619B,AUTRES INTERMEDIAIRES DU COMMERCE  EN PRODUITS DIVERS,05P,C,09,
J00010122505,2022-05-08 19:31:27,7430Z,TRADUCTION DES DOCUMENTS FRANCAIS  ANGLAIS  ESPAGNOL,01P,X,,
J00010108165,2022-05-12 19:37:09,8121Z,J ASSURE L HYGIENE ET LE NETTOYAGE DES LOGEMENTS DE PARTICULIERS  DES BUREAUX ET LOCAUX COMMERCIAUX  J APPLIQUE LES NORMES DE SECURITE,01P,X,,
J00010148955,2022-05-13 19:36:40,9003A,CREATION GRAPHIQUE RELEVANT DES ARTS PLASTIQUES SS DROIT D AUTEUR,01P,X,,
J00010165645,2022-05-19 04:22:01,4791A,VENTE  COMMERCE EN DETAIL SUR INTERNET,01P,C,99,
J00010121325,2022-05-07 19:31:34,3220Z,LUTHIER ENTRETIEN REPARATION ET FABRICATION D INSTRUMENTS DE MUSIQUES,01P,M,04,
J00010147965,2022-05-13 19:34:54,7729Z,LOCATION MATERIEL EVENEMENTIEL,05P,C,99,
J00010177145,2022-05-21 04:17:44,4331Z,PLAQUISTE POSE DES PANNEAUX PREFABRIQUE  AGGLOMERES  STRATIFIES  PLACOPLATRE  METAL  PLASTIQUE  MONTAGE DES CLOISONS ,05P,M,14,
J00010166775,2022-05-21 04:17:52,7112B,DESSINATEUR PROJETEUR EN BATIMENT,01P,X,,
J00010177335,2022-05-21 04:17:54,7219Z,CHERCHEUR INDEPENDANT  RECHERCHE ET DEVELOPPEMENT,01P,X,,
J00010166205,2022-05-19 04:22:39,4791B,ACTIVITE EN DROPSHIPPING  VENTE EN LIGNE DE SACS  BIJOUX  VETEMENTS ET ACCESSOIRES ,01P,C,99,
J00010169175,2022-05-19 03:41:27,8121Z,SERVICES DE NETTOYAGE POUR PARTICULIERS ET ENTREPRISES MAGASINS BUREAUX,01P,M,99,
J00010123545,2022-05-09 03:32:08,7112B,REALISATION D ETUDES THERMIQUES DE BATIMENTS,01P,X,,
J00010177715,2022-05-21 04:18:06,6619B,CONSEIL EN GESTION DE PATRIMOINE,05P,X,,
J00010102945,2022-05-05 09:24:29,8559A,FORMATION CONTINUE D ADULTES EN EFFICACITE PROFESSIONNELLE   COMMERCE   COMMUNICATION   DEVELOPPEMENT PERSONNEL,05P,L,,
J00010160455,2022-05-17 19:35:23,7022Z,SERVICES DE CONSULTATION POUR LE ROLE DE SENIOR MANAGER POURVUS A UNE ENTREPRISE DE PACKAGING DE PROJETS EDITORIAUX ,01P,L,,
J00010178325,2022-05-21 04:18:49,7021Z,AGENCE DE COMMUNICATION,01P,X,,
J00010178515,2022-05-21 04:18:53,8552Z,PROFESSEUR DE DANSE,05P,X,,
J00010177525,2022-05-21 04:19:01,7022Z,CONSEIL,01P,C,99,
J00010162865,2022-05-18 04:23:41,6311Z,MINAGE CRYPTO ACTIF,05P,C,99,
J00010172005,2022-05-21 04:21:41,7112B,INGENIERIE  ETUDES TECHNIQUES POUR CUISINES PROFESSIONNELLES,01P,X,,
J00010175255,2022-05-21 04:21:42,8121Z,NETTOYAGE COURANT,01P,X,,
J00010159515,2022-05-17 19:34:11,7219Z,CHERCHEUR INDEPENDANT  RECHERCHE ET DEVELOPPEMENT,01P,X,,
J00010135895,2022-05-11 19:32:47,8559A,CENTRE DE FORMATION PROFESSIONELS POUR ADULTES,01M,C,99,
J00010141885,2022-05-12 19:38:05,7410Z,REALISATION DE VISUELS  ILLUSTRATIONS ET PEINTURES  TECHNIQUES TRADITIONNELLES ET DIGITALES ,01P,M,04,
J00010110435,2022-05-06 07:22:00,6831Z,AGENT INDEPENDANT COMMERCIAL EN IMMOBILIER,54P,R,,
J00010119105,2022-05-06 19:34:00,8121Z,PRESTATION DE SERVICE DANS LE NETTOYAGE DES EXTERIEUR DES PARTICULIER,01P,M,99,
J00010118685,2022-05-06 19:33:43,4791B,VENTE D ASSEMBLAGES D OBJETS DONT L ATOUT MAJEUR EST UN TRAVAIL SUR LA PHOTOGRAPHIE COMBINE A MES IDEES ,01P,C,99,
J00010136125,2022-05-11 19:32:58,6619B,COURTAGE EN PRET IMMOBILIER,01P,C,99,
J00010161255,2022-05-17 19:36:45,5320Z,LIVRAISON DE REPAS  COURSES ET COLIS A DOMICILE,01P,C,99,
J00010136505,2022-05-11 19:33:26,4331Z,TRAVAUX DE PLATRERIE   PEINTURE   CONFECTION DES ENDUITS ET TRAITEMENT DES JOINTS SUR PLAQUES DE PLATRE  PONCAGE  RATISSAGE  PEINTURE,05P,M,14,
J00010159655,2022-05-17 19:34:37,3213Z,FABRICATION DE BIJOUX FANTAISIE ET ACCESSOIRES DE MODE,01P,M,04,
J00010169225,2022-05-19 11:00:19,5320Z,PRESTATIONS DE LIVRAISON DE BIENS,01P,C,99,
J00010121895,2022-05-08 03:32:16,7410Z,DECORATRICE D INTERIEUR  CONSEIL EN DECORATION D INTERIEUR  HOME STAGING,05P,X,,
J00010116515,2022-05-06 11:34:16,3213Z,CREATION ET VENTE DE BIJOUX  TABLEAUX  ORACLES    ,01P,C,99,
J00010116655,2022-05-06 11:34:20,8121Z,NETTOYAGE INTERIEUR ET EXTERIEUR DES BATIMENTS,05P,M,04,
J00010130995,2022-05-10 19:34:19,4791B,CREATION ET VENTE D OBJETS EN TEXTILES  FLEURS SECHEES  PAPIER ET BOUGIES ,01P,C,99,
J00010153195,2022-05-16 11:45:19,4791B,CREATION DE DECOR MOTIF EN NEON LED FLEXIBLE SUR SUPPORT EN PLEXIGLASS ,01P,C,99,
J00010128205,2022-05-10 04:30:25,6820A,LOCATION D UN APPARTEMENT MEUBLE,01P,I,,
J00010156255,2022-05-16 19:35:19,6831Z,PROSPECTION  NEGOCIATION  CONCLUSION DE CONTRATS DE VENTE OU DE LOCATION DE BIENS IMMOBILIERS POUR DES PARTICULIERS OU PROFESSIONNELS,01P,R,,
J00010122885,2022-05-10 04:26:38,6820A,LOCATION SAISONNIERE MEUBLE NON PROFESSIONNELLE,01P,I,,
J00010144475,2022-05-13 04:00:16,4322B,CLIMATISATION,05P,M,99,
J00010144285,2022-05-13 04:00:26,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010127835,2022-05-10 04:27:07,9609Z,TECHNIQUE MANUELLE DE BIEN ETRE ET DE LACHER PRISE,01P,X,,
J00010144665,2022-05-13 04:00:39,7021Z,CONSEILLERE RELATION HUMAINE   ANIMATRICE TELEPHONE,01P,X,,
J00010117935,2022-05-09 10:34:24,8121Z,HOMME TOUTES MAINS,01P,M,99,
J00010079895,2022-05-10 04:27:26,6820A,LOCATION SAISONNIERE MEUBLE,01P,I,,
J00010123115,2022-05-09 03:31:39,6910Z,JURISTE INDEPENDANT  CONSEILS JURIDIQUES ,01P,X,,
J00010159325,2022-05-17 11:31:49,0322Z,AQUACULTURE EN EAU DOUCE,05P,A,,
J00010127405,2022-05-10 04:22:34,6831Z,TRANSACTIONS IMMOBILIERES  ET TOUTES ACTIVITES COMMERCIALES,01P,R,,
J00010125805,2022-05-10 04:23:02,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010132355,2022-05-11 08:12:03,9609Z,CONCIERGERIE DE GITES TOURISTIQUES   ACCUEIL DES CLIENTS  ENTRETIEN MENAGE ET LOCATION DE LINGE  CODE APE   9609Z,54P,C,99,
J00010143105,2022-05-12 19:39:38,7022Z,CONSEIL ET ACCOMPAGNEMENT COMMERCIAL ET STRATEGIQUE AUPRES DES ENTREPRISES,01P,X,,
J00010123495,2022-05-09 03:32:04,9602B,MANUCURE,05P,M,99,
J00010108595,2022-05-09 03:32:07,4520A,NETTOYAGE DE VEHICULES INTERIEUR EXTERIEUR,01P,M,99,
J00010123735,2022-05-09 03:32:21,4329B,POSE D ENSEIGNES  ET DE PANNEAUX PUBLICITAIRES,01P,M,99,
J00010144905,2022-05-13 04:03:14,7021Z,CONSEIL EN COMMUNICATION DIGITALE,05P,X,,
J00010139855,2022-05-12 03:44:15,4791B,VENTE DE PRODUITS EN LIGNE,01P,C,99,
J00010129955,2022-05-10 11:31:43,7022Z,COACH AGILE,01P,X,,
J00010107365,2022-05-04 19:35:01,8690E,EXERCICE DE LA PROFESSION D OSTEOPATHE,01P,L,,
J00010110575,2022-05-06 08:43:12,9529Z,REPARATION D AUTRES BIENS PERSONNELES ET DOMESTIQUES  9529Z,01P,M,99,
J00010099315,2022-05-09 19:35:18,6831Z,AGENT MANDATAIRE EN IMMOBILIER,01P,R,,
J00010137875,2022-05-12 03:40:55,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010077105,2022-05-06 19:32:13,8130Z,PETITS TRAVAUX DE JARDINAGE   TRAVAUX DE BRICOLAGE   MAINTENANCE  ENTRETIEN ET VIGILANCE TEMPORAIRES A DOMICILE,01P,X,,
J00010117265,2022-05-06 19:32:33,6831Z,TRANSACTION IMMOBILIERE,01P,R,,
J00010124865,2022-05-09 19:35:46,9003A,VENTE DE MES CREATIONS ARTISTIQUES  PEINTURES  TOILES  BIJOUX  OBJETS DECO   ,01P,M,04,
J00010130615,2022-05-10 19:33:35,6202A,1 CONSEIL EN INFORMATIQUE 2 FORMATION EN INFORMATIQUE 3 ASSISTANCE ET PROGRAMMATION INFORMATIQUE,01P,X,,
J00010141745,2022-05-12 19:38:00,8121Z,HOMME TOUTE MAIN,01P,M,99,
J00010138535,2022-05-12 03:41:03,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010139335,2022-05-12 03:41:09,6831Z,CONSEILLER EN IMMOBILIER  TRAVAUX DIVERS DE  SECRETARIAT   ORGANISATION D EVENEMENTS,01P,X,,
J00010139475,2022-05-12 03:41:27,7021Z,CONSEIL EN COMMUNICATION,01P,X,,
J00010107845,2022-05-04 19:35:20,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010117695,2022-05-06 19:32:56,6910Z,AVOCAT,05P,L,,
J00010141695,2022-05-12 19:38:02,4771Z,VENTE DE VETEMENTS,01P,C,99,
J00010144095,2022-05-12 19:41:18,4771Z,VENTE DE VETEMENT,01P,C,99,
J00010144145,2022-05-12 19:41:24,9609Z,GARDE D ANIMAUX AU DOMICILE DES PROPRIETAIRES AVEC DES PROMENADES ET DES SERVICES GRATUITS COMME LE RAMASSAGE DU COURRIER,01P,M,99,
J00010118925,2022-05-06 19:33:48,4321A,ELECTRICIEN EN BATIMENT,01P,M,14,
J00010146785,2022-05-13 11:32:31,7022Z,FOURNITURE DE CONSEILS EN MARKETING NUMERIQUE  DIGITAL MARKETING   STRATEGIE MARKETING QUOTIDIENNE  PUBLICATIONS  STATISTIQUES  ETC  ,01P,L,,
J00010147015,2022-05-13 11:32:40,7490B,SUIVI DE PROJET ET CONSULTANT DANS LE SECTEUR DE LA FABRICATION DE CIRCUITS IMPRIMES USINES,01P,X,,
J00010151595,2022-05-14 11:31:32,6202A,CONSULTANT FONCTIONNEL EN PROGICIEL DE GESTION D ENTREPRISE,05P,L,,
J00010105765,2022-05-04 19:32:40,5320Z,LIVRAISON DE REPAS A DOMICILE,01P,C,99,
J00010125565,2022-05-12 19:39:19,4511Z,ACHAT ET VENTE DE VEHICULE ,01P,C,99,
J00010137065,2022-05-12 03:38:33,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010141505,2022-05-12 19:37:06,9609Z,EDUCATEUR COMPORTEMENTALISTE,01P,M,99,
J00010137685,2022-05-12 03:38:39,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010106425,2022-05-04 19:33:55,9602B,PROTHESISTE ONGULAIRE ET PRESTATIONS DE SERVICE A DOMICILE,05P,M,99,
J00010139525,2022-05-12 03:43:50,5320Z,LIVRAISON DE REPAS A DOMICILE,05P,C,99,
J00010138345,2022-05-12 13:45:22,7410Z,GRAPHISTE,01P,X,,
J00010117455,2022-05-07 04:09:26,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010142685,2022-05-12 19:40:31,1419Z,REALISATION DE TURBANS ET ACCESSOIRES POUR LES CHEVEUX EN TISSUS,01P,M,04,
J00010130565,2022-05-18 10:23:54,6820A,LOCATION D UN STUDIO MEUBLE NON PROFESSIONNEL,54P,I,,
J00010152635,2022-05-15 19:31:39,6820A,LOUEUR MEUBLE NON PROFESSIONEL,01P,I,,
J00010161925,2022-05-18 04:19:28,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010162055,2022-05-18 04:19:30,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010162295,2022-05-18 04:19:51,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010113025,2022-05-10 17:30:58,9609Z,SOPHRO RELAXOLOGUE  SOINS ENERGETIQUES REFLEXOLOGIE ET SHIATSU DETENTE ,05P,X,,
J00010111235,2022-05-06 11:18:23,0321Z,ACTIVITES CONCHYLICOLES  MYTILICULTURE ET OSTREICULTURE   ELEVAGE PRODUCTION DE COQUILLAGES  PRINCIPALEMENT DE MOULES SUR BOUCHOTS ,01P,L,,
J00010162485,2022-05-18 04:19:16,9511Z,MAINTENANCE INFORMATIQUE,01P,M,99,
J00010163525,2022-05-18 03:36:51,9609Z,TOILETTAGE ANIMALIER,01P,M,99,
J00010119675,2022-05-09 08:09:10,4511Z,COMMERCE DE DETAIL DE VEHICULES AUTOMOBILES,01P,C,99,
J00010121275,2022-05-09 16:09:14,8130Z,MISE EN PLACE DU JARDIN,54P,X,,
J00010123305,2022-05-12 11:38:44,7729Z,LOCATION DE MATERIEL EVENEMENTIEL,01P,C,99,
J00010165355,2022-05-19 04:21:43,6831Z,AGENT COMMERCIAL IMMOBILIER,01P,R,,
J00010166015,2022-05-19 04:22:34,7112B,CONDUCTEUR DE TRAVAUX,05P,X,,
J00010165835,2022-05-19 04:22:09,7490B,OENOLOGUE,05P,X,,
J00010166825,2022-05-19 04:23:31,6820A,LOCATIONS MEUBLEES,01P,I,,
J00010167575,2022-05-19 04:24:20,4511Z,VENTE DE VEHICULES NEUFS ET D OCCASIONS TOUTES MARQUES,05P,C,99,
J00010168185,2022-05-19 04:25:17,3213Z,CREATION DE BIJOUX ET ACCESSOIRES POUR LA MAISON ET DECORATIFS EN RESINE EPOXY  RESINE UV,01P,M,04,
J00010168425,2022-05-19 03:39:09,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010168615,2022-05-19 03:39:11,5320Z,COURSIER A VELO  DELIVEROO UBER EAT ,01P,X,,
J00010148435,2022-05-13 19:35:41,7410Z,ARCHITECTE D INTERIEUR,01P,X,,
J00010124675,2022-05-10 10:36:00,4511Z,ACHAT ET VENTE DE VEHICULE,05P,C,99,
J00010170405,2022-05-19 16:58:43,3314Z,DEPANNAGE DES MOTEURS ET POMPES ET DEPANNAGE ELECTRIQUES ET MONTAGES D EQUIPEMENT ELECTRIQUES,,M,99,
J00010148815,2022-05-13 19:36:29,9329Z,DISC JOCKEY SANS APPORT DE MATERIEL,01P,X,,
J00010149375,2022-05-13 19:36:58,6820A,LOCATION MEUBLE NON PROFESSIONNEL,01P,I,,
J00010134005,2022-05-11 03:46:03,4932Z,TRANSPORT PUBLIC PARTICULIER DE PERSONNES  TAXI ,05P,M,99,
J00010086965,2022-05-05 15:50:22,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010147395,2022-05-13 19:34:33,5610C,RESTAURATION RAPIDE,01P,C,99,
J00010108215,2022-05-05 03:56:30,8130Z,ENTRETIEN DES JARDINS ET PETITE CREATION ,01P,C,99,
J00010107415,2022-05-05 03:56:35,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010126415,2022-05-10 14:38:24,7022Z,REDACTRICE FACILITATRICE,54P,X,,
J00010152775,2022-05-16 03:31:47,4511Z,COMMERCE DE VEHICULE D OCCASION,05P,C,99,
J00010152965,2022-05-16 03:31:57,4791A,VENTE EN LIGNE,05P,C,99,
J00010153955,2022-05-16 19:37:36,1439Z,CONFECTION ET VENTE DE TRICOTS,05P,C,99,
J00010165165,2022-05-18 11:31:38,8121Z,NETTOYAGE DES BATIMENTS,01P,M,99,
J00010163335,2022-05-18 11:31:42,6619B,INTERMEDAIAIRE EN OPERATION DE BANQUE ET SERVICE DE PAIEMENT   IOBSP  COURTIER EN PRET IMMOBILIER,05P,C,99,
J00010131175,2022-05-10 19:34:44,4791A,VENTE AU DETAIL SUR SITE E COMMERCE,01P,C,99,
J00010126175,2022-05-09 19:36:34,7420Z,PHOTOGRAPHE,01P,M,99,
J00010156495,2022-05-16 19:35:40,7410Z,WEBDESIGNER,01P,X,,
J00010155265,2022-05-16 19:39:49,9003B,ARTS DIVINATOIRES  TAROLOGIE ET MAGNETISME  SEANCE EN LIGNE  A L ETABLISSEMENT ET AU DOMICILE DES PERSONNES ,01P,X,,
J00010138725,2022-05-16 19:39:54,9602B,PROTHESIE ONGULAIRE  POSE ET DEPOSE D EXTENSIONS  GAINAGES  REMPLISSAGES  VERNIS SEMI PERMANENTS OU CLASSIQUES ,01P,M,99,
J00010121705,2022-05-07 19:31:53,4120A,MULTISERVICES DANS LE BATIMENT,05P,M,14,
J00010123255,2022-05-09 11:33:27,4799A,VENTE A DOMICILE,05P,C,99,
J00010121515,2022-05-09 11:33:37,4649Z,ACHAT VENTE JOUETS,01P,C,09,
J00010075935,2022-05-09 19:32:21,8810A,AIDE A DOMICILE,05P,X,,
J00010126555,2022-05-09 19:32:35,5320Z,LIVRAISON A DOMICILE,01P,C,99,
J00010131035,2022-05-11 03:42:41,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010133585,2022-05-11 03:42:51,5320Z,LIVRAISON DE REPAS,01P,C,99,
J00010132595,2022-05-10 19:36:10,8690F,SOPHROLOGUE,01P,X,,
J00010126795,2022-05-09 19:32:51,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010126845,2022-05-09 19:32:55,4332B,METALLERIE  FERRONNERIE  SOUDURE,01P,M,04,
J00010133015,2022-05-10 19:36:35,6619B,COURTIER EN OPERATIONS DE BANQUE,05P,C,99,
J00010156735,2022-05-17 08:35:10,8552Z,INITIATION AUX DANSES ET PERCUSSIONS AFRICAINES SOUS FORME DE STAGES COURTS ET OU LECONS HEBDOMADAIRES,01P,X,,
J00010133445,2022-05-11 10:27:19,4339Z,TRAVAUX DE PETITE MACONNERIE,54P,M,14,
J00010133205,2022-05-10 19:36:47,8553Z,ENSEIGNEMENT DE LA CONDUITE ET DE LA SECURITE ROUTIERE,01P,X,,
J00010148385,2022-05-16 19:36:23,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010148575,2022-05-16 19:36:24,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010153575,2022-05-16 19:37:13,6202B,ASSISTANCE INFORMATIQUE,01P,X,,
J00010173045,2022-05-20 03:42:07,4791A,VENTE DE PRODUIT SUR AMAZON FBA NOTAMMENT EPICERIE DANS UN PREMIER TEMPS,01P,C,99,
J00010159275,2022-05-17 13:55:13,0149Z,ELEVAGE D AUTRES ANIMAUX,54P,A,,
J00010130045,2022-05-10 13:56:30,7120B,DIAGNOSTIQUEUR IMMOBILIER,01P,X,,
J00010153815,2022-05-16 19:37:33,7312Z,VENTE D ESPACE PUBLICITAIRE NUMERIQUE ET PAPIER,05P,C,99,
J00010157725,2022-05-18 08:06:05,4932Z,CHAUFFEUR VTC,01P,C,99,
J00010097905,2022-05-09 19:35:02,8690F,MUSICOTHERAPIE,01P,X,,
J00010155695,2022-05-16 19:34:30,6831Z,NEGOCIATEUR EN IMMOBILIER   AGENT COMMERCIAL EN IMMOBILIER,01P,R,,
J00010172575,2022-05-20 03:41:40,4619B,AUTRE INTERMEDIAIRE DU COMMERCE EN PRODUITS DIVERS,05P,C,99,
J00010173375,2022-05-20 03:45:49,4520A,REALISATION DE TOUT TRAVAUX DE MECANIQUE   ENTRETIENT  REPARATION  REGLAGE  MISE AU POINT  SUR VEHICULE PARTICULIER ET DE COMPETITION ,01P,M,99,
J00010173425,2022-05-20 03:45:50,4520A,PETITE MECANIQUE VEHICULE LEGER,01P,M,99,
J00010130805,2022-05-10 19:34:09,9609Z,ECRIVAIN PUBLIC  ACCOMPAGNEMENT DES PARTICULIERS ET PROFESSIONNELS DANS TOUS LEURS TRAVAUX D ECRITURE  NOTAMMENT REDACTION ET CORRECTION ,01P,X,,
J00010124915,2022-05-09 19:35:48,6831Z,CONSEILLER IMMOBILIER,05P,R,,
J00010138055,2022-05-12 09:34:30,8211Z,SOUTIEN ADMINISTRATIF AUX ENTREPRISES,01P,M,99,
